cust_id,contact_type,duration,contact_num,p_days,p_outcome,y,date
7020,telephone,20,4,999,nonexistent,no,2008-05-04
98305,cellular,671,1,999,nonexistent,yes,2008-07-14
72005,cellular,318,2,999,nonexistent,yes,2010-08-15
62183,cellular,79,1,3,success,no,2010-06-15
76082,cellular,574,2,999,nonexistent,no,2009-05-28
62975,telephone,57,1,999,nonexistent,no,2008-08-21
63679,telephone,295,1,999,nonexistent,no,2010-07-29
31304,telephone,128,3,999,nonexistent,no,2008-06-14
64680,cellular,591,1,999,failure,yes,2010-03-07
30896,telephone,109,1,999,nonexistent,no,2008-05-05
45866,cellular,144,2,999,nonexistent,no,2009-05-10
56271,telephone,394,1,999,nonexistent,no,2008-05-10
37127,telephone,96,3,999,nonexistent,no,2008-06-29
57066,telephone,10,15,999,nonexistent,no,2008-06-13
64901,cellular,54,1,999,nonexistent,no,2009-04-29
3387,telephone,309,1,999,nonexistent,no,2009-05-17
48371,telephone,689,2,999,nonexistent,no,2008-05-19
77153,cellular,258,1,999,nonexistent,no,2008-11-04
41124,cellular,338,3,999,nonexistent,no,2008-07-19
55447,telephone,205,3,999,nonexistent,no,2008-05-11
98459,telephone,287,1,999,nonexistent,no,2009-04-11
58761,cellular,65,1,999,nonexistent,no,2009-05-11
61793,cellular,120,9,999,nonexistent,no,2008-08-30
57811,telephone,161,1,999,nonexistent,no,2008-08-26
68578,telephone,100,3,999,nonexistent,no,2008-07-03
36531,cellular,209,1,999,failure,yes,2009-11-21
55552,telephone,145,8,999,nonexistent,no,2008-06-12
98569,cellular,1569,1,999,nonexistent,no,2008-07-02
65665,cellular,125,2,999,failure,no,2009-05-11
11791,cellular,530,1,999,nonexistent,yes,2009-05-29
95782,telephone,41,1,999,nonexistent,no,2008-06-10
67834,cellular,127,1,999,failure,no,2008-11-19
151,cellular,169,1,999,nonexistent,yes,2009-10-02
89534,cellular,564,5,999,nonexistent,no,2008-07-22
59933,telephone,713,1,999,nonexistent,no,2008-05-05
7926,cellular,173,11,9,failure,no,2010-07-22
31884,cellular,182,3,999,nonexistent,no,2008-11-20
73914,cellular,280,1,7,success,yes,2010-04-17
12946,telephone,311,1,999,nonexistent,no,2008-05-07
30092,telephone,533,3,999,nonexistent,no,2008-06-04
84123,telephone,528,2,999,nonexistent,yes,2008-06-15
90292,cellular,144,1,999,nonexistent,no,2008-07-17
18998,cellular,172,1,999,nonexistent,no,2009-04-21
7550,cellular,522,2,999,nonexistent,no,2009-10-06
16085,cellular,687,2,999,nonexistent,yes,2008-07-26
79039,cellular,18,6,999,nonexistent,no,2008-11-11
891,telephone,214,3,999,nonexistent,no,2008-07-24
98195,cellular,86,3,999,nonexistent,no,2008-07-11
64342,cellular,84,3,999,failure,no,2009-05-04
47999,cellular,88,3,999,nonexistent,no,2008-07-08
39985,cellular,195,1,999,nonexistent,no,2009-05-14
58128,telephone,260,1,999,nonexistent,no,2008-05-18
45855,cellular,356,1,2,success,yes,2010-05-21
6791,cellular,422,3,999,nonexistent,no,2008-07-18
34277,cellular,79,2,999,nonexistent,no,2008-07-11
71101,cellular,45,4,999,failure,no,2009-04-26
21522,cellular,97,3,999,nonexistent,no,2008-07-16
30636,telephone,150,1,999,nonexistent,no,2009-12-15
44403,cellular,92,1,999,failure,no,2009-06-07
12706,telephone,523,1,999,nonexistent,no,2008-05-16
52340,cellular,913,4,999,nonexistent,yes,2008-07-09
13571,cellular,285,1,999,nonexistent,no,2008-07-23
88332,telephone,72,4,999,nonexistent,no,2008-05-25
99358,cellular,298,2,999,nonexistent,no,2010-08-14
46128,telephone,722,3,999,nonexistent,yes,2008-05-15
95885,cellular,324,7,999,failure,no,2008-11-28
83655,cellular,68,1,999,nonexistent,no,2008-11-18
38643,telephone,803,1,999,nonexistent,yes,2008-05-15
1710,telephone,275,2,999,nonexistent,no,2008-06-09
70757,cellular,67,3,999,nonexistent,no,2009-05-16
17803,telephone,31,3,999,nonexistent,no,2008-06-15
68914,cellular,126,1,999,nonexistent,no,2008-07-30
66214,cellular,149,1,999,failure,no,2009-05-04
8770,cellular,68,1,999,nonexistent,no,2009-04-07
47090,cellular,888,1,6,success,yes,2010-04-08
74714,telephone,196,2,999,nonexistent,no,2008-06-26
96503,cellular,85,2,999,nonexistent,no,2008-07-12
8550,cellular,257,3,999,nonexistent,no,2008-08-16
67579,telephone,269,1,999,nonexistent,no,2008-05-27
10817,cellular,87,2,999,failure,no,2009-04-20
96178,telephone,18,1,999,nonexistent,no,2010-05-17
85346,cellular,1303,1,999,nonexistent,yes,2008-11-18
32285,cellular,183,2,999,failure,yes,2009-06-07
64356,cellular,308,4,999,nonexistent,no,2008-08-15
87455,cellular,68,3,999,nonexistent,no,2008-07-09
80825,cellular,321,3,6,success,yes,2009-12-29
18810,telephone,129,2,999,nonexistent,no,2008-05-01
48564,cellular,168,1,999,nonexistent,no,2008-08-11
72230,cellular,19,12,999,nonexistent,no,2008-08-29
40491,telephone,57,1,999,nonexistent,no,2008-06-25
18337,telephone,106,1,999,nonexistent,no,2008-05-22
3883,telephone,303,2,999,nonexistent,no,2008-05-17
95402,cellular,61,1,999,nonexistent,no,2008-11-09
63456,cellular,57,2,999,nonexistent,no,2008-07-10
41446,cellular,261,1,3,success,yes,2009-09-04
85131,telephone,367,1,999,nonexistent,no,2008-05-14
79103,telephone,276,2,999,nonexistent,yes,2010-07-22
47978,telephone,28,4,999,nonexistent,no,2008-07-07
60071,telephone,644,1,999,nonexistent,no,2008-05-12
28758,cellular,330,4,999,nonexistent,no,2008-07-02
46155,cellular,192,2,999,nonexistent,no,2008-11-29
42269,cellular,303,1,999,failure,no,2009-04-17
89973,cellular,53,2,999,nonexistent,no,2008-08-07
40519,cellular,196,1,999,nonexistent,no,2008-07-23
71407,telephone,705,5,999,nonexistent,no,2008-06-04
77906,cellular,125,1,999,nonexistent,yes,2009-08-26
86011,telephone,1138,1,999,nonexistent,no,2008-06-06
98928,cellular,57,4,999,nonexistent,no,2010-03-17
1216,cellular,505,2,999,nonexistent,no,2009-05-27
42553,cellular,200,3,999,nonexistent,no,2008-07-08
6269,cellular,245,1,999,failure,no,2009-05-06
70886,cellular,107,2,999,nonexistent,no,2008-11-22
97467,cellular,476,4,999,nonexistent,yes,2008-07-20
51019,cellular,748,2,999,nonexistent,no,2008-11-27
68423,telephone,290,1,999,nonexistent,no,2008-06-29
88269,cellular,591,2,999,nonexistent,yes,2009-06-09
16858,cellular,127,10,999,nonexistent,no,2008-07-24
80243,cellular,152,4,999,failure,no,2009-05-08
43347,cellular,100,2,999,nonexistent,no,2008-07-24
35041,cellular,201,1,999,nonexistent,yes,2009-08-14
93516,cellular,109,1,999,failure,yes,2009-04-04
72782,telephone,213,4,999,nonexistent,no,2008-06-19
40784,telephone,291,4,999,nonexistent,no,2008-05-15
12610,cellular,228,5,999,nonexistent,no,2008-08-09
93692,telephone,122,2,999,nonexistent,no,2008-05-05
45778,cellular,69,6,999,nonexistent,no,2008-07-08
80288,cellular,117,2,999,failure,no,2008-11-17
25771,telephone,109,1,999,nonexistent,no,2008-05-22
42562,cellular,834,1,999,nonexistent,no,2009-04-21
30079,cellular,142,1,999,nonexistent,no,2009-08-25
55547,cellular,142,7,999,nonexistent,no,2008-07-26
39417,cellular,148,2,999,nonexistent,no,2009-05-18
81270,telephone,202,1,999,nonexistent,no,2008-05-15
16248,telephone,136,2,999,nonexistent,no,2008-05-07
97816,telephone,11,1,999,nonexistent,no,2010-09-09
86867,telephone,984,2,999,nonexistent,yes,2008-05-18
86684,telephone,97,2,999,nonexistent,no,2008-05-23
93320,telephone,91,1,999,nonexistent,no,2008-06-28
86985,cellular,217,3,999,failure,no,2009-05-23
72001,cellular,204,2,999,nonexistent,no,2008-07-18
16363,cellular,301,2,3,success,yes,2009-11-01
89900,telephone,82,9,999,nonexistent,no,2008-05-30
42058,telephone,260,1,999,nonexistent,no,2008-05-30
4207,cellular,115,1,999,nonexistent,no,2008-08-12
45129,cellular,71,1,999,nonexistent,no,2008-07-07
40940,telephone,472,1,999,nonexistent,no,2008-05-18
31301,telephone,219,4,999,nonexistent,no,2008-05-08
18736,cellular,206,1,999,nonexistent,no,2009-05-14
15868,cellular,630,2,999,nonexistent,no,2009-05-15
98550,cellular,946,3,999,nonexistent,yes,2008-07-22
54313,cellular,195,1,999,nonexistent,no,2009-05-07
5295,cellular,239,1,999,nonexistent,no,2009-05-16
41200,cellular,410,3,999,failure,no,2009-05-15
96555,cellular,126,4,999,nonexistent,no,2008-07-23
15927,cellular,191,2,999,nonexistent,no,2008-11-14
87951,cellular,8,3,999,nonexistent,no,2008-11-20
24454,telephone,78,1,999,nonexistent,no,2008-05-17
27037,telephone,160,6,999,nonexistent,no,2008-05-25
14016,cellular,307,1,999,nonexistent,no,2009-04-02
6357,cellular,516,1,999,nonexistent,no,2010-06-02
27905,cellular,621,2,999,nonexistent,yes,2008-07-19
43780,cellular,275,2,999,failure,no,2009-04-25
68695,cellular,79,1,999,nonexistent,no,2009-04-03
35238,telephone,331,12,999,nonexistent,no,2008-06-07
26127,telephone,72,7,999,nonexistent,no,2009-05-21
16071,telephone,133,5,999,nonexistent,no,2008-06-20
35312,cellular,115,1,999,nonexistent,yes,2010-03-02
50363,cellular,160,1,999,nonexistent,no,2008-08-09
98563,telephone,115,2,999,nonexistent,no,2008-06-10
9766,telephone,24,1,999,nonexistent,no,2008-05-26
49890,cellular,197,1,999,failure,no,2009-05-02
21126,telephone,134,3,999,nonexistent,no,2008-05-15
85793,cellular,112,2,999,nonexistent,no,2008-07-17
43795,cellular,192,2,3,success,no,2010-10-26
92633,cellular,394,1,999,nonexistent,no,2009-05-11
98959,cellular,90,3,999,nonexistent,no,2008-11-12
70495,cellular,445,1,999,failure,no,2009-04-26
77429,cellular,90,2,999,nonexistent,no,2009-08-11
21765,cellular,1010,2,999,failure,no,2009-05-24
20268,cellular,236,2,999,nonexistent,no,2009-05-19
23002,telephone,255,1,999,nonexistent,no,2008-05-05
67408,cellular,135,2,999,failure,no,2009-05-24
29906,cellular,392,1,999,nonexistent,no,2008-08-15
6304,cellular,673,6,3,success,yes,2009-05-12
17674,telephone,162,1,999,nonexistent,no,2008-05-22
16374,cellular,97,1,999,nonexistent,no,2008-11-07
60151,cellular,286,3,999,nonexistent,no,2009-05-17
55493,cellular,88,5,999,nonexistent,no,2008-11-09
92585,telephone,310,1,999,nonexistent,no,2008-05-10
55613,cellular,467,1,999,nonexistent,no,2008-07-02
12812,telephone,110,2,999,nonexistent,no,2008-05-03
42513,telephone,374,1,999,nonexistent,no,2008-06-19
37462,telephone,122,2,999,nonexistent,no,2008-05-18
69598,cellular,98,1,999,nonexistent,no,2008-07-07
65620,cellular,222,2,999,failure,no,2009-05-27
1010,cellular,178,1,999,nonexistent,no,2008-07-21
18311,cellular,391,2,999,nonexistent,no,2009-10-24
55046,cellular,94,1,999,nonexistent,no,2009-07-23
44381,telephone,325,2,999,nonexistent,no,2008-05-14
29065,telephone,125,3,999,nonexistent,no,2008-05-08
51415,cellular,184,3,999,nonexistent,no,2008-07-14
76506,cellular,342,1,999,nonexistent,yes,2009-04-01
49881,cellular,72,1,999,nonexistent,no,2008-08-09
3912,telephone,447,2,999,nonexistent,no,2008-06-25
78170,telephone,377,1,999,nonexistent,no,2008-06-17
79708,telephone,47,5,999,nonexistent,no,2008-05-10
96634,cellular,187,5,999,failure,no,2008-11-11
11250,telephone,175,2,999,nonexistent,no,2008-05-22
27213,telephone,179,4,999,nonexistent,no,2008-07-25
99589,telephone,62,1,999,nonexistent,no,2008-05-29
71886,cellular,673,2,999,nonexistent,no,2008-07-23
87086,cellular,111,3,999,nonexistent,no,2008-07-07
19766,telephone,185,1,999,nonexistent,no,2008-05-13
50707,telephone,146,4,999,nonexistent,no,2008-07-06
9231,cellular,95,1,999,nonexistent,no,2008-11-05
24025,cellular,164,2,999,failure,no,2009-05-03
66748,telephone,181,6,999,nonexistent,no,2008-05-13
68686,cellular,101,1,999,nonexistent,no,2008-07-09
86820,cellular,536,1,999,nonexistent,no,2008-08-28
59314,cellular,272,4,999,failure,no,2009-05-29
46263,telephone,287,4,999,nonexistent,no,2008-06-05
42464,telephone,187,7,999,nonexistent,no,2008-06-01
92881,cellular,186,3,999,nonexistent,no,2008-08-17
96,cellular,254,1,999,nonexistent,no,2008-08-24
59167,cellular,68,2,999,nonexistent,no,2008-07-04
99447,cellular,370,1,999,failure,no,2008-11-02
79155,cellular,578,1,999,nonexistent,no,2008-07-10
18858,cellular,271,1,999,nonexistent,no,2008-11-26
31741,cellular,68,1,999,nonexistent,no,2008-11-29
38048,telephone,155,3,999,nonexistent,no,2008-06-12
70610,cellular,173,2,999,nonexistent,no,2008-08-15
78260,cellular,383,2,999,failure,yes,2010-10-23
26369,telephone,6,4,999,nonexistent,no,2009-05-11
17937,cellular,73,2,999,nonexistent,no,2009-03-08
56579,cellular,182,2,7,success,yes,2009-11-20
145,cellular,296,1,999,nonexistent,no,2008-11-06
32730,cellular,595,3,999,failure,no,2009-06-11
75240,telephone,371,3,999,nonexistent,no,2008-06-04
32663,cellular,52,2,999,nonexistent,no,2008-08-16
47578,telephone,24,1,999,nonexistent,no,2008-05-06
68401,cellular,654,1,999,nonexistent,no,2009-05-21
55429,telephone,136,1,999,nonexistent,no,2008-05-06
17256,cellular,140,3,999,nonexistent,no,2008-07-19
71992,cellular,111,2,999,failure,no,2009-04-23
73752,cellular,92,2,999,nonexistent,no,2008-08-22
29784,cellular,39,9,999,nonexistent,no,2008-07-18
5529,cellular,82,1,999,nonexistent,no,2008-08-15
45044,cellular,256,1,999,nonexistent,no,2009-05-10
77814,telephone,49,1,999,nonexistent,no,2008-05-10
60214,cellular,21,5,999,nonexistent,no,2009-04-01
42109,cellular,248,1,999,failure,no,2009-05-23
54161,cellular,639,2,999,nonexistent,no,2009-04-25
56651,telephone,265,1,999,nonexistent,no,2008-05-12
83693,cellular,835,1,999,nonexistent,no,2008-11-08
13183,telephone,529,1,999,nonexistent,no,2008-07-17
92356,cellular,485,1,999,failure,no,2008-11-22
37144,telephone,88,6,999,nonexistent,no,2008-06-16
61902,telephone,378,1,999,nonexistent,no,2008-05-03
8412,telephone,335,2,999,nonexistent,no,2008-06-15
87535,telephone,179,1,999,nonexistent,no,2008-06-21
21300,telephone,245,3,999,nonexistent,no,2008-05-28
51439,telephone,308,3,999,nonexistent,no,2008-05-19
80130,telephone,35,2,999,nonexistent,no,2008-11-06
56964,cellular,419,1,999,nonexistent,no,2009-04-29
69550,telephone,313,4,999,nonexistent,no,2008-05-12
24768,cellular,361,1,3,success,yes,2010-03-18
29776,cellular,197,6,999,nonexistent,no,2008-07-25
15430,telephone,90,3,999,nonexistent,no,2008-07-15
63528,cellular,150,1,999,nonexistent,no,2008-07-14
42693,telephone,212,1,999,nonexistent,no,2008-07-12
35415,cellular,690,3,999,nonexistent,no,2008-11-15
44564,cellular,302,2,999,nonexistent,no,2009-05-27
58342,cellular,100,1,999,nonexistent,no,2009-05-22
61010,cellular,157,2,999,nonexistent,no,2008-08-01
45357,cellular,278,1,999,nonexistent,no,2009-05-14
27762,cellular,1124,2,999,nonexistent,yes,2008-07-18
63601,cellular,69,1,999,nonexistent,no,2009-05-28
73776,telephone,443,2,999,nonexistent,no,2008-06-02
73165,cellular,275,9,999,nonexistent,no,2008-08-09
1151,cellular,951,3,999,failure,yes,2009-05-24
70673,cellular,71,1,999,nonexistent,no,2008-08-02
4093,cellular,104,2,999,nonexistent,no,2009-05-01
64910,cellular,200,1,999,failure,no,2009-05-21
18323,cellular,231,2,999,nonexistent,no,2008-11-01
69149,telephone,113,2,999,nonexistent,no,2008-05-25
80810,cellular,191,1,999,nonexistent,no,2008-07-08
70784,cellular,99,3,999,nonexistent,no,2010-10-18
60671,cellular,377,3,999,failure,no,2009-04-27
83026,cellular,46,1,999,nonexistent,no,2008-07-04
93427,telephone,1002,5,999,nonexistent,no,2008-05-06
67363,cellular,170,2,999,nonexistent,no,2009-05-03
92967,telephone,106,3,999,nonexistent,no,2008-05-29
56167,telephone,344,3,999,nonexistent,no,2008-05-21
56119,cellular,107,3,999,nonexistent,no,2008-08-04
62758,cellular,33,3,999,failure,no,2009-05-27
33669,cellular,123,1,999,nonexistent,no,2009-05-22
72653,cellular,130,7,999,nonexistent,no,2008-08-12
69912,cellular,179,1,999,nonexistent,no,2009-04-04
72642,telephone,174,3,999,nonexistent,no,2008-06-11
85116,cellular,231,1,999,nonexistent,no,2010-03-08
71352,cellular,62,3,999,nonexistent,no,2009-09-23
18229,telephone,231,2,999,nonexistent,yes,2009-05-24
15346,telephone,211,2,999,nonexistent,no,2008-05-26
20712,cellular,90,1,999,failure,no,2009-08-05
45691,cellular,391,3,999,failure,yes,2009-08-27
87960,telephone,296,3,999,nonexistent,no,2008-06-26
77057,cellular,165,1,999,failure,no,2009-05-03
83636,telephone,79,1,999,nonexistent,no,2008-06-06
83991,cellular,234,2,999,failure,no,2009-05-08
13165,telephone,113,3,999,nonexistent,no,2009-05-02
39671,cellular,361,5,999,nonexistent,no,2008-08-02
41642,cellular,327,2,6,success,no,2009-10-20
33530,telephone,14,9,999,nonexistent,no,2008-06-09
98659,cellular,219,1,999,nonexistent,no,2009-04-03
62870,cellular,62,1,999,nonexistent,no,2008-11-01
26829,telephone,718,1,999,nonexistent,yes,2008-10-21
21663,cellular,158,1,999,nonexistent,no,2008-11-16
62886,cellular,84,6,999,nonexistent,no,2008-07-14
11942,cellular,132,2,999,nonexistent,no,2008-08-06
20989,cellular,11,5,999,nonexistent,no,2009-05-09
96046,cellular,808,1,999,nonexistent,no,2008-11-09
78023,telephone,168,1,999,nonexistent,no,2008-11-10
61765,telephone,89,1,999,nonexistent,no,2008-06-09
95988,cellular,415,2,999,nonexistent,no,2008-08-16
12350,telephone,18,6,999,failure,no,2009-05-13
85511,cellular,143,1,999,nonexistent,no,2009-10-07
39546,telephone,184,21,999,nonexistent,no,2008-07-19
4353,cellular,67,8,999,nonexistent,no,2008-08-29
4787,cellular,113,1,999,nonexistent,no,2008-08-13
46275,telephone,886,2,999,nonexistent,no,2008-05-20
83578,cellular,72,1,999,nonexistent,no,2009-06-20
80814,telephone,190,1,999,nonexistent,no,2008-05-19
70991,cellular,346,3,999,nonexistent,no,2008-08-04
10165,cellular,603,1,999,nonexistent,no,2009-07-05
94501,telephone,379,17,999,nonexistent,no,2008-05-15
23339,telephone,19,1,999,nonexistent,no,2008-07-13
53934,cellular,807,1,999,nonexistent,no,2009-05-20
16320,cellular,160,1,999,nonexistent,no,2009-05-13
30946,cellular,167,4,999,nonexistent,no,2008-08-17
50374,telephone,130,1,999,nonexistent,no,2008-05-02
18604,cellular,301,10,999,nonexistent,no,2008-08-30
53776,cellular,160,1,999,nonexistent,yes,2009-06-03
74540,telephone,283,1,999,nonexistent,no,2008-05-08
48528,cellular,105,1,999,nonexistent,no,2008-08-02
66634,telephone,136,2,999,nonexistent,no,2008-05-08
32883,telephone,67,3,999,nonexistent,no,2008-05-01
87089,cellular,61,2,999,nonexistent,no,2008-07-30
52088,cellular,438,1,999,nonexistent,no,2009-05-05
86927,cellular,549,1,999,nonexistent,no,2009-05-09
37733,telephone,207,3,999,failure,yes,2009-12-13
75755,cellular,103,1,999,nonexistent,no,2008-11-18
63832,cellular,597,1,999,nonexistent,yes,2009-05-23
85055,cellular,497,2,999,nonexistent,no,2008-07-07
80916,cellular,89,1,999,nonexistent,no,2008-08-17
32036,telephone,511,3,6,success,yes,2010-09-06
64965,telephone,63,3,999,failure,no,2009-05-21
86641,cellular,540,6,999,nonexistent,yes,2008-07-08
97079,cellular,1002,3,10,success,no,2009-12-23
35866,cellular,224,2,999,failure,yes,2010-09-28
50798,cellular,105,3,999,failure,no,2009-09-01
33656,telephone,55,2,999,nonexistent,no,2008-06-14
88965,cellular,204,1,999,nonexistent,no,2009-04-02
52318,cellular,736,4,999,nonexistent,no,2008-07-14
25031,telephone,270,1,999,nonexistent,yes,2008-10-21
17726,cellular,659,2,999,nonexistent,no,2008-07-07
35698,cellular,194,2,999,nonexistent,no,2009-05-22
91262,telephone,213,1,999,nonexistent,no,2008-06-07
51944,telephone,229,2,999,nonexistent,no,2008-05-05
34105,cellular,43,1,999,nonexistent,no,2008-11-03
97198,cellular,85,3,999,nonexistent,no,2008-08-03
62469,cellular,982,1,999,nonexistent,yes,2008-07-07
6198,cellular,356,1,999,nonexistent,no,2009-05-10
63232,cellular,114,1,999,nonexistent,no,2008-11-01
86645,cellular,156,1,999,failure,yes,2009-08-16
98739,telephone,157,1,999,nonexistent,yes,2008-10-05
56612,cellular,90,2,999,nonexistent,no,2008-07-29
44398,cellular,804,2,999,nonexistent,no,2008-07-06
72659,telephone,111,4,999,nonexistent,no,2008-05-12
3452,cellular,715,1,999,nonexistent,no,2008-07-13
82044,cellular,1153,4,999,nonexistent,yes,2008-07-06
9028,cellular,304,2,999,failure,no,2009-05-30
10012,telephone,115,3,999,nonexistent,no,2008-06-22
34702,cellular,905,1,999,failure,no,2008-11-14
80649,cellular,155,1,999,failure,no,2009-05-05
43022,telephone,339,1,999,nonexistent,no,2008-05-22
29441,cellular,177,3,999,nonexistent,no,2008-07-23
99725,cellular,128,1,999,nonexistent,no,2008-07-21
